id,caption,source,category,cluster
5b370f537fda5e97a00b491d7469b0761e2570bc,A white multi-photo picture frame.,hssd_hab,picture_frame,0
8a426c6129449e93c784fc0c57b48fc31c765cbb,A silver picture frame with a black and white photo.,hssd_hab,picture_frame,0
a605f9b69231c0dbb78dc7c86a78c8a47fb3c644,A silver picture frame with a collage of four black and white photos.,hssd_hab,picture_frame,0
eb75e6007ed56a7dafc699f170ce01463177d67b,A picture frame adorned with pink butterfly accents.,hssd_hab,picture_frame,0
01edac706c8e5f84fbfe967d135a85e316577079,A black picture frame with ornate gold patterns.,hssd_hab,picture_frame,1
4146a7675ab6add71194b562205c185e81cdb9c9,"A light blue picture frame with ""Baby Boy"" text and animal illustrations.",hssd_hab,picture_frame,0
8859dead706a83af80c93778223a41deeb2bc2d6,A wooden picture frame with a black and white dove image.,hssd_hab,picture_frame,0
7251c7d128ec42f88c4ac07568ecfe9fac7e86d7,A silver picture frame with a zebra illustration.,hssd_hab,picture_frame,1
ba29460814ad1bd7bcc3543fa28c73ae96267ac9,A black picture frame with a glossy finish.,hssd_hab,picture_frame,0
xxxx575ccbc9x7677x434bx8bf1xf82880799acc,A white picture frame with a black and white landscape photo.,hssd_hab,picture_frame,0
53ac98581095be4ca935e19ec16a3e445ded7c6e,A white ornate picture frame.,hssd_hab,picture_frame,1
faa3c5c9cb8d500bc1b11cc2baeb3f49bef68b4a,A black picture frame adorned with teardrop-shaped embellishments.,hssd_hab,picture_frame,0
4703ad3f7c43eb385dadfe6fbdd02a2c163ada93,A black picture frame with gold decorative corners.,hssd_hab,picture_frame,1
26540236af4e6e21bb4f29da7fbaeb9d6897bf75,An ornate gold picture frame with intricate scrollwork.,hssd_hab,picture_frame,1
0d6a5d4caa52b91749b4a6e3e7dffffa5d3357f9,A white multi-photo picture frame with overlapping sections.,hssd_hab,picture_frame,0
b197329530721482bd16661dff686e879cd3da27,A black picture frame with a glossy finish.,hssd_hab,picture_frame,0
90703c2fcd04fd85a9bbcf916cf8949716df35c5,A turquoise picture frame with vertical stripes inside.,hssd_hab,picture_frame,0
e33bad4ffd6713bbed50be821dbb0f7bd5711d99,A black picture frame with a floral design inside.,hssd_hab,picture_frame,0
844510f08ce0cfae1b8e6079c03896aa649cbcc7,A white picture frame with scalloped edges.,hssd_hab,picture_frame,0
d8f8ec2820ae04366a78bfd49e7393c3a388696a,A decorative picture frame with a floral pattern.,hssd_hab,picture_frame,1
d23846c841ccdff4c2e16e9515e1a3f89ab0ee83,A pearl-colored picture frame with a wavy texture.,hssd_hab,picture_frame,0
8ccf94189d5c50b5f985f014155647ebcc71c3a0,A brown picture frame with a black stand.,hssd_hab,picture_frame,0
2c1633348f01bcd9dfd81539bb4fcd3621383ea9,A picture frame with a black and white floral pattern.,hssd_hab,picture_frame,0
029c59012cbc787082f4b8725695730327daf981,A picture frame with a mosaic black and white pattern.,hssd_hab,picture_frame,0
6c1881c745e6f79398ffe8df2df845dd821210f4,A tan picture frame with a leaf pattern.,hssd_hab,picture_frame,0
a2864c57f9ac3e98bfdc0bc4f0b37c3560330f2e,A black picture frame with white floral patterns.,hssd_hab,picture_frame,0
ab9cfa493bdee58a1b3af3894507354badfdb6cb,A black picture frame with ornate detailing.,hssd_hab,picture_frame,1
64de4deefa01ccc241d8551b6dccd65d4eaa1cc4,A white picture frame with red floral details.,hssd_hab,picture_frame,0
03f18e41c8808dd0031637e759ac79a388477f52,A gray picture frame with a black and white photo.,hssd_hab,picture_frame,0
6955369a923016cfd0f7652c39cf9d57393227d2,A silver picture frame with an ornate border.,hssd_hab,picture_frame,1
d1f85a83cd9d47209bad6f29f8c567afa0f19478,A black picture frame with silver detailing.,hssd_hab,picture_frame,1
e64c9947229ecf6b7c49986729f3020409233c71,A light wood picture frame with colorful abstract art.,hssd_hab,picture_frame,0
5063d7a560f9af30a6fdec857fc51d7008c60fd3,A decorative picture frame with a light blue border and multicolored accents.,hssd_hab,picture_frame,1
948eae8060fbc344f932fc92668629d5298eb12b,An ornate picture frame with a gold and blue design.,hssd_hab,picture_frame,1
7797d87c9e3e8a8273548d598bcb7fc023b2063e,A white picture frame with a black and white photo inside.,hssd_hab,picture_frame,0
5d86773c65693756dfc04f93fe8fe4d8531542d0,A gold picture frame with intricate details.,hssd_hab,picture_frame,1
ae1ede393b5fac3b22489f612d3927dbdf066ba1,A rustic picture frame with a circular black metal stand.,hssd_hab,picture_frame,0
b77c4ef36bc4add9267447571929f16fd80926ed,A colorful set of nine circular picture frames with various images.,hssd_hab,picture_frame,0
3bfcfba0a45e2072466f4b9adb6efb1bc4344b75,A gold picture frame with a dark central image.,hssd_hab,picture_frame,1
b7cb814bf208d769ae2e1143b630ed80288c9e38,A brown picture frame with a metallic top edge.,hssd_hab,picture_frame,1
77c10cc18f4241f48a0ef8ddac3f1102956354ad,A decorative picture frame with a swirling black and yellow pattern.,hssd_hab,picture_frame,1
9bc5df943ee50b4e1aa3a2c3493d59e9d1a82d28,A white picture frame with a glossy finish.,hssd_hab,picture_frame,0
c29dc1d7b6cb991b553d8c9ef5c0c1a4b71d20c8,A decorative silver picture frame.,hssd_hab,picture_frame,1
0369f773266cd0aadce9e6ccdaf6d3f321ddab3e,A copper picture frame with a diamond pattern.,hssd_hab,picture_frame,1
xxxxd7b51f21x5eabx4ba0xa5c4xc71d874e6e9b,A picture frame with a black and white semi-circle pattern.,hssd_hab,picture_frame,0
b5c374fb79fcba53183287a9350abd61d6bcacbc,A rectangular picture frame with a muted image.,hssd_hab,picture_frame,0
1d4605b3818fd784ce4349f51f2889939fe35280,A gray picture frame with a geometric border design.,hssd_hab,picture_frame,0
b8dec2c0a5f261f0d1828cad68a605e54d635c50,A black picture frame with a sleek design.,hssd_hab,picture_frame,0
cd2f6a34f4c65388245ea2d66964edd3519f000e,A silver picture frame with a beaded border.,hssd_hab,picture_frame,1
95b16ed9f169c4ae4f5ccbd53b4bd0161a5cc648,A wooden picture frame with a grid pattern.,hssd_hab,picture_frame,0
04f411297e7255eee22742e15995c9d138c41d62,A brown bread box with a lid and handle.,hssd_hab,box,1
d6189c1cfc1e10376309aaa049f36275e5c2990a,"A gray bread box with a black handle and ""Bread"" written on it.",hssd_hab,box,1
a964c4d71e0119c73560715b0c3e4b27d81bb595,"A white box labeled ""BREAD"" with a metal handle.",hssd_hab,box,1
42105592e35934803a55b6510bb230ccdfe190a1,A wooden box with engraved patterns.,hssd_hab,box,1
ebce1f2f3ee46a07b1a94a554202b18e684dd6cc,A teal box with a wooden lid.,hssd_hab,box,1
8c8df98aa3b25617201f5c40ae09bd20648ee8d7,A multicolored box with vertical stripes and a beige lid.,hssd_hab,box,1
27584d59cc4fe564020ed5d65dbb5762d0638404,A gray box with a wooden lid.,hssd_hab,box,1
B071225BBS,A gray box with a handle.,amazon_berkeley,box,1
B073PB1H88,A brown box with a handle.,amazon_berkeley,box,1
B075HXHKVF,A beige cylindrical box with orange accents.,amazon_berkeley,box,1
B073V1SPHP,A black box with a handle.,amazon_berkeley,box,1
B075HWBL9Q,A round white box with a beige rim and lid.,amazon_berkeley,box,1
B073PB3FXD,A blue box with a handle.,amazon_berkeley,box,1
B07F3W4QWM,A white box with a gray handle.,amazon_berkeley,box,1
B075HXQJT1,A white box with a brown round lid.,amazon_berkeley,box,1
B075HWDS7Y,A cylindrical box with a gray body and beige base.,amazon_berkeley,box,1
B0711RQMNF,A beige box with a handle.,amazon_berkeley,box,1
Box_24,A brown box with open flaps.,ai2thorhab,box,1
Box_23,A brown cardboard box with open flaps.,ai2thorhab,box,1
Box_14,A brown cardboard box with open flaps.,ai2thorhab,box,1
Box_7,A beige open cardboard box.,ai2thorhab,box,1
Box_5,A brown cardboard box with open flaps.,ai2thorhab,box,1
Box_20,A brown cardboard box with open flaps.,ai2thorhab,box,1
Box_3,A brown open cardboard box.,ai2thorhab,box,1
Box_15,A brown open box with flaps.,ai2thorhab,box,1
Box_13,A beige open box with flaps.,ai2thorhab,box,1
Box_4,A beige open box with flaps.,ai2thorhab,box,1
Box_17,A brown open cardboard box.,ai2thorhab,box,1
Box_27,A brown open box with flaps extended.,ai2thorhab,box,1
Box_28,A beige cardboard box with open flaps.,ai2thorhab,box,1
DecorativeBox3,"A green, cylindrical box with smooth surfaces.",ai2thorhab,box,1
Box_9,A brown cardboard box with open flaps.,ai2thorhab,box,1
Box_8,A brown open cardboard box.,ai2thorhab,box,1
Box_18,A brown open box with flaps.,ai2thorhab,box,1
Box_26,A brown cardboard box with open flaps.,ai2thorhab,box,1
Box_2,A brown cardboard box with open flaps.,ai2thorhab,box,1
DecorativeBox4,A green rectangular box.,ai2thorhab,box,1
Box_29,A brown open box with flaps.,ai2thorhab,box,1
Box_21,A brown box with open flaps.,ai2thorhab,box,1
Box_16,A beige cardboard box with open flaps.,ai2thorhab,box,1
DecorativeBox2,A green box with an open top.,ai2thorhab,box,1
Box_6,A brown cardboard box with open flaps.,ai2thorhab,box,1
Box_1,A beige cardboard box with open flaps.,ai2thorhab,box,1
Box_11,A brown cardboard box with open flaps.,ai2thorhab,box,1
Box_19,A beige open box with flaps.,ai2thorhab,box,1
Super_Mario_3D_World_Wii_U_Game,A colorful game box featuring Super Mario 3D World for Wii U.,google,box,1
Nestle_Skinny_Cow_Dreamy_Clusters_Candy_Dark_Chocolate_6_pack_1_oz_pouches,"A brown and beige candy box, Nestle Skinny Cow Dreamy Clusters Dark Chocolate, 6-pack.",google,box,1
Perricone_MD_The_Power_Treatments,A white and green Perricone MD product box.,google,box,1
Crayola_Crayons_Washable_24_crayons,A colorful Crayola crayon box with 24 washable crayons.,google,box,1
TWISTED_PUZZLE,"A multicolored, TWISTED_PUZZLE box.",google,box,1
Canon_Pixma_Ink_Cartridge_8_Red,"A red box, Canon Pixma Ink Cartridge 8.",google,box,0
Office_Depot_Canon_PG_240XL_Ink_Cartridge_Black_5206B001,"A black ink cartridge box, Office Depot Canon PG-240XL.",google,box,0
Perricone_MD_AcylGlutathione_Deep_Crease_Serum,"A white and orange box, Perricone MD Acyl-Glutathione Deep Crease Serum.",google,box,1
Crunch_Girl_Scouts_Candy_Bars_Peanut_Butter_Creme_78_oz_box,"A yellow and brown box, Crunch Girl Scouts Candy Bars Peanut Butter Creme.",google,box,1
Epson_UltraChrome_T0543_Ink_Cartridge_Magenta_1pack,A magenta Epson UltraChrome T0543 ink cartridge box.,google,box,0
Sony_Acid_Music_Studio,A colorful software box with the Sony Acid Music Studio branding.,google,box,1
Crayola_Crayons_24_count,"A yellow and green Crayola crayon box, 24 count.",google,box,1
Crayola_Crayons_120_crayons,A colorful Crayola Crayons box containing 120 crayons.,google,box,1
Asus_Sabertooth_990FX_20_Motherboard_ATX_Socket_AM3,A black and brown Asus Sabertooth 990FX 2.0 motherboard box.,google,box,1
Nescafe_Memento_Latte_Caramel_8_08_oz_23_g_packets_64_oz_184_g,A brown and caramel-colored box of Nescafe Memento Latte Caramel packets.,google,box,1
Office_Depot_Dell_Series_9_Ink_Cartridge_Black_MK992,"A black Office Depot Dell Series 9 ink cartridge box, MK992.",google,box,0
Epson_273XL_Ink_Cartridge_Magenta,A magenta Epson 273XL ink cartridge box.,google,box,0
Epson_LabelWorks_LC5WBN9_Tape_reel_labels_071_x_295_Roll_Black_on_White,"A white tape roll with black text, Epson LabelWorks LC5WBN9.",google,box,0
Crayola_Model_Magic_Modeling_Material_White_3_oz,"A white box, Crayola Model Magic Modeling Material.",google,box,1
Office_Depot_Dell_Series_9_Color_Ink_Ink_Cartridge_MK991_MK993,"A multi-color ink cartridge box, Office Depot Dell Series 9.",google,box,0
Crayola_Bonus_64_Crayons,A colorful box of Crayola Bonus 64 Crayons.,google,box,1
Orbit_Bubblemint_Mini_Bottle_6_ct,"A pink and white box, Orbit Bubblemint Mini Bottle, 6 count.",google,box,1
Asus_M5A99FX_PRO_R20_Motherboard_ATX_Socket_AM3,"A rectangular cardboard box, Asus M5A99FX PRO R2.0 Motherboard ATX Socket AM3.",google,box,1
Office_Depot_HP_564XL_Remanufactured_Ink_Cartridges_Color_Cyan_Magenta_Yellow_3_count,"A colorful box of Office Depot HP 564XL remanufactured ink cartridges, featuring cyan, magenta, and yellow.",google,box,0
Cootie_Game_tDhURNbfU5J,A colorful Cootie game box with vibrant graphics.,google,box,1
Tena_Pads_Heavy_Long_42_pads,"A purple and white box labeled Tena Pads Heavy Long, containing 42 pads.",google,box,1
Black_Elderberry_Syrup_54_oz_Gaia_Herbs,"A rectangular box with purple and green design, Black Elderberry Syrup by Gaia Herbs.",google,box,1
Office_Depot_HP_71_Remanufactured_Ink_Cartridge_Black,"A black ink cartridge box, Office Depot HP 71.",google,box,0
Office_Depot_Canon_CLI_8CMY_Remanufactured_Ink_Cartridges_Color_Cyan_Magenta_Yellow_3_count,"A white and red box containing Office Depot remanufactured ink cartridges in cyan, magenta, and yellow, 3 count.",google,box,0
Perricone_MD_Nutritive_Cleanser,"A white and orange box, Perricone MD Nutritive Cleanser.",google,box,1
Dell_Series_9_Color_Ink_Cartridge_MK993_High_Yield,"A white box for Dell Series 9 Color Ink Cartridge, MK993 High Yield.",google,box,0
Balderdash_Game,"A blue and white box, Balderdash Game.",google,box,1
Deskstar_Desk_Top_Hard_Drive_1_TB,"A blue and white box labeled ""Deskstar Desk Top Hard Drive 1 TB.""",google,box,1
Pokmon_X_Nintendo_3DS_Game,A colorful Pokmon X Nintendo 3DS game box.,google,box,1
Philips_Sonicare_Tooth_Brush_2_count,"A blue and white box, Philips Sonicare Toothbrush, 2-count.",google,box,1
Canon_Pixma_Ink_Cartridge_251_M,"A small, rectangular Canon Pixma ink cartridge in magenta.",google,box,0
Asus_Sabertooth_Z97_MARK_1_Motherboard_ATX_LGA1150_Socket,A black and grey Asus Sabertooth Z97 MARK 1 motherboard box.,google,box,1
Canon_Pixma_Ink_Cartridge_8_Green,A green Canon Pixma ink cartridge box.,google,box,0
Sorry_Sliders_Board_Game,A colorful Sorry Sliders board game box.,google,box,1
Perricone_MD_Firming_Neck_Therapy_Treatment,"A white and orange box, Perricone MD Firming Neck Therapy Treatment.",google,box,1
Asus_M5A78LMUSB3_Motherboard_Micro_ATX_Socket_AM3,A cardboard box for an Asus M5A78LMUSB3 Micro ATX Socket AM3 motherboard.,google,box,1
Perricone_MD_Neuropeptide_Firming_Moisturizer,"A white and silver box, Perricone MD Neuropeptide Firming Moisturizer.",google,box,1
Frozen_Scrabble_Jr,A colorful Scrabble Jr. game box with the Frozen theme.,google,box,1
Sonicare_2_Series_Toothbrush_Plaque_Control,"A blue and white Sonicare toothbrush box, 2 Series Plaque Control.",google,box,1
Perricone_MD_Vitamin_C_Ester_Serum,"A white and orange box, Perricone MD Vitamin C Ester Serum.",google,box,1
Epson_LabelWorks_LC4WBN9_Tape_reel_labels_047_x_295_Roll_Black_on_White,"A black-on-white label tape reel, Epson LabelWorks.",google,box,0
Crayola_Washable_Sidewalk_Chalk_16_pack_wDZECiw7J6s,"A colorful box of Crayola washable sidewalk chalk, 16 pack.",google,box,1
FemDophilus,"A pink and white box, FemDophilus.",google,box,1
Epson_T5803_Ink_Cartridge_Magenta_1pack,"A magenta Epson ink cartridge box, T5803, 1 pack.",google,box,0
Black_and_Decker_PBJ2000_FusionBlade_Blender_Jars,"A transparent and black box, Black and Decker FusionBlade Blender Jars.",google,box,1
Perricone_MD_Cold_Plasma,"A white and pink box, Perricone MD Cold Plasma.",google,box,1
Epson_UltraChrome_T0548_Ink_Cartridge_Matte_Black_1pack,A rectangular Epson UltraChrome matte black ink cartridge box.,google,box,0
Office_Depot_Canon_PG21XL_Remanufactured_Ink_Cartridge_Black,"A black and white box, Office Depot Canon PG21XL Remanufactured Ink Cartridge.",google,box,0
Frozen_Olafs_In_Trouble_PopOMatic_Game,"A colorful board game box featuring Frozen's Olaf, Frozen Olaf's In Trouble Pop-O-Matic Game.",google,box,1
Office_Depot_HP_950XL_Ink_Cartridge_Black_CN045AN,"A black ink cartridge box, Office Depot HP 950XL.",google,box,0
Office_Depot_Dell_Series_1_Remanufactured_Ink_Cartridge_Black,"A black ink cartridge box, Office Depot Dell Series 1.",google,box,0
Arm_Hammer_Diaper_Pail_Refills_12_Pack_MFWkmoweejt,"A white and orange box, Arm & Hammer Diaper Pail Refills 12 Pack.",google,box,1
Office_Depot_HP_96_Remanufactured_Ink_Cartridge_Black,"A black ink cartridge box, Office Depot HP 96 Remanufactured.",google,box,0
Canon_Ink_Cartridge_Green_6,"A green Canon ink cartridge box, Canon Ink Cartridge Green 6.",google,box,0
Epson_Ink_Cartridge_126_Yellow,"A yellow Epson ink cartridge box, model 126.",google,box,0
Perricone_MD_AcylGlutathione_Eye_Lid_Serum,"A white and orange box, Perricone MD Acyl-Glutathione Eye Lid Serum.",google,box,1
Asus_X99Deluxe_Motherboard_ATX_LGA2011v3_Socket,A black and white Asus X99 Deluxe motherboard box.,google,box,1
Crayola_Model_Magic_Modeling_Material_Single_Packs_6_pack_05_oz_packs,A colorful Crayola Model Magic modeling material box with multiple single packs.,google,box,1
Perricone_MD_No_Bronzer_Bronzer,"A small, square, brown box, Perricone MD No Bronzer Bronzer.",google,box,1
Crayola_Washable_Sidewalk_Chalk_16_pack,"A colorful box of Crayola Washable Sidewalk Chalk, 16 pack.",google,box,1
Pepsi_Caffeine_Free_Diet_12_CT,"A cardboard box for Pepsi Caffeine Free Diet, 12 count.",google,box,1
Paper_Mario_Sticker_Star_Nintendo_3DS_Game,"A colorful Nintendo 3DS game box, Paper Mario Sticker Star.",google,box,1
The_Coffee_Bean_Tea_Leaf_KCup_Packs_Jasmine_Green_Tea_16_count,"A white box of Jasmine Green Tea K-Cup packs, The Coffee Bean & Tea Leaf, 16 count.",google,box,1
Office_Depot_HP_74XL75_Remanufactured_Ink_Cartridges_BlackTriColor_2_count,"A box of Office Depot HP 74XL/75 Remanufactured Ink Cartridges in black and tri-color, 2 count.",google,box,0
Perricone_MD_No_Foundation_Serum,"A white and brown box, Perricone MD No Foundation Serum.",google,box,1
Perricone_MD_Face_Finishing_Moisturizer,"A white and gray box, Perricone MD Face Finishing Moisturizer.",google,box,1
Perricone_MD_The_Metabolic_Formula_Supplements,"A white box with blue and black text, Perricone MD The Metabolic Formula Supplements.",google,box,1
Office_Depot_HP_920XL_920_High_Yield_Black_and_Standard_CMY_Color_Ink_Cartridges,A multicolored box of Office Depot HP 920XL/920 ink cartridges.,google,box,0
Firefly_Clue_Board_Game,"A colorful board game box, Firefly Clue Board Game.",google,box,1
Epson_Ink_Cartridge_Black_200,"A rectangular, black ink cartridge box, Epson Ink Cartridge Black 200.",google,box,0
Brother_Ink_Cartridge_Magenta_LC75M,A magenta box labeled Brother Ink Cartridge LC75M.,google,box,0
Perricone_MD_OVM,"A white and orange box, Perricone MD OVM.",google,box,1
Perricone_MD_Hypoallergenic_Firming_Eye_Cream_05_oz,"A small white and purple box, Perricone MD Hypoallergenic Firming Eye Cream.",google,box,1
Canon_Pixma_Ink_Cartridge_8,"A black and cyan Canon Pixma Ink Cartridge, model 8.",google,box,0
New_Super_Mario_BrosWii_Wii_Game,"A red box with a colorful design, New Super Mario Bros Wii game.",google,box,1
Dell_Ink_Cartridge_Yellow_31,"A yellow Dell ink cartridge box, Dell_Ink_Cartridge_Yellow_31.",google,box,0
Nintendo_Wii_Party_U_with_Controller_Wii_U_Game,"A colorful game box, Nintendo Wii Party U with Controller Wii U Game.",google,box,1
Perricone_MD_Omega_3_Supplements,"A white and blue box, Perricone MD Omega 3 Supplements.",google,box,1
Office_Depot_HP_2_Remanufactured_Ink_Cartridges_Color_Cyan_Magenta_Yellow_3_count,"A colorful box of Office Depot HP 2 remanufactured ink cartridges, featuring cyan, magenta, and yellow, 3-count.",google,box,0
Animal_Crossing_New_Leaf_Nintendo_3DS_Game,"A rectangular box with colorful artwork, Animal Crossing: New Leaf Nintendo 3DS game.",google,box,1
Final_Fantasy_XIV_A_Realm_Reborn_60Day_Subscription,"A rectangular box with vibrant artwork, Final Fantasy XIV: A Realm Reborn 60-Day Subscription.",google,box,1
Tetris_Link_Game,A multicolored Tetris Link Game box.,google,box,1
Dell_Ink_Cartridge,"A rectangular, blue and white Dell ink cartridge box.",google,box,0
Office_Depot_HP_932XL_Ink_Cartridge_Black_CN053A,A black Office Depot HP 932XL ink cartridge box.,google,box,0
Epson_DURABrite_Ultra_786_Black_Ink_Cartridge_T786120S,"A black ink cartridge box, Epson DURABrite Ultra 786.",google,box,0
Office_Depot_HP_75_Remanufactured_Ink_Cartridge_TriColor,"A multicolored ink cartridge box, Office Depot HP 75.",google,box,0
Perricone_MD_The_Cold_Plasma_Face_Eyes_Duo,"A white and blue box, Perricone MD The Cold Plasma Face Eyes Duo.",google,box,1
Nestle_Nesquik_Chocolate_Powder_Flavored_Milk_Additive_109_Oz_Canister,"A yellow canister with blue lettering, Nestle Nesquik Chocolate Powder.",google,box,1
Asus_Z97IPLUS_Motherboard_Mini_ITX_LGA1150_Socket,"A brown and black box, Asus Z97I-PLUS Motherboard Mini ITX LGA1150 Socket.",google,box,1
Nescafe_16Count_Dolce_Gusto_Cappuccino_Capsules,"A Nescafe box containing Dolce Gusto Cappuccino Capsules, 16 count.",google,box,1
Phillips_Colon_Health_Probiotic_Capsule,"A white and blue box, Phillips Colon Health Probiotic Capsule.",google,box,1
Canon_Pixma_Chromalife_100_Magenta_8,A Canon Pixma Chromalife 100 Magenta 8 ink box.,google,box,0
Sony_Downloadable_Loops,"A multicolored box, Sony Downloadable Loops.",google,box,1
FisherPrice_Make_A_Match_Game_Thomas_Friends,"A colorful box featuring Thomas & Friends characters, Fisher-Price Make A Match Game.",google,box,1
Perricone_MD_Neuropeptide_Facial_Conformer,"A white and gray box, Perricone MD Neuropeptide Facial Conformer.",google,box,1
Perricoen_MD_No_Concealer_Concealer,"A silver and brown box, Perricoen MD No Concealer Concealer.",google,box,1
Perricone_MD_Vitamin_C_Ester_15,"A white and orange box, Perricone MD Vitamin C Ester 15.",google,box,1
Pass_The_Popcorn_Movie_Guessing_Game,A colorful Pass The Popcorn Movie Guessing Game box with vibrant movie-themed graphics.,google,box,1
Beyonc_Life_is_But_a_Dream_DVD,"A rectangular DVD box with a grayscale cover, Beyoncé: Life is But a Dream.",google,box,1
Asus_Z97AR_LGA_1150_Intel_ATX_Motherboard,"A black and red box, Asus Z97-AR LGA 1150 Intel ATX Motherboard.",google,box,1
Office_Depot_Dell_Series_11_Remanufactured_Ink_Cartridge_TriColor,"A tri-color ink cartridge box, Office Depot Dell Series 11.",google,box,0
Office_Depot_Canon_PGI5BK_Remanufactured_Ink_Cartridge_Black,"A black and red ink cartridge box, Office Depot Canon PGI5BK.",google,box,0
Perricone_MD_High_Potency_Evening_Repair,"A white and blue box, Perricone MD High Potency Evening Repair.",google,box,1
Philips_60ct_Warm_White_LED_Smooth_Mini_String_Lights,"A rectangular box, Philips 60ct Warm White LED Smooth Mini String Lights.",google,box,1
Office_Depot_Canon_CLI_8Y_Ink_Cartridge_Yellow_0623B002,"A yellow ink cartridge box, Office Depot Canon CLI-8Y.",google,box,0
Philips_EcoVantage_43_W_Light_Bulbs_Natural_Light_2_pack,"A rectangular box, Philips EcoVantage 43W Light Bulbs, featuring a white and blue design, 2-pack.",google,box,1
Nestl_Crunch_Girl_Scouts_Cookie_Flavors_Caramel_Coconut_78_oz_box,A blue and purple Nestlé Crunch box featuring Girl Scouts Caramel Coconut Cookie flavors.,google,box,1
Swiss_Miss_Hot_Cocoa_KCups_Milk_Chocolate_12_count,"A blue and brown box of Swiss Miss Hot Cocoa K-Cups, Milk Chocolate, 12 count.",google,box,1
Office_Depot_HP_61Tricolor_Ink_Cartridge,"A multicolored ink cartridge box, Office Depot HP 61 Tricolor Ink Cartridge.",google,box,0
Office_Depot_HP_98_Remanufactured_Ink_Cartridge_Black,"A black and white box, Office Depot HP 98 Remanufactured Ink Cartridge.",google,box,0
Office_Depot_HP_564XL_Ink_Cartridge_Black_CN684WN,A black Office Depot HP 564XL ink cartridge box.,google,box,0
Office_Depot_Dell_Series_1_Remanufactured_Ink_Cartridge_TriColor,"A multicolored ink cartridge box, Office Depot Dell Series 1.",google,box,0
Nips_Hard_Candy_Rich_Creamy_Butter_Rum_4_oz_1133_g,"A rectangular box, Nips Hard Candy Rich & Creamy Butter Rum, 4 oz.",google,box,1
Perricone_MD_The_Crease_Cure_Duo,"A rectangular, white and orange box, Perricone MD The Crease Cure Duo.",google,box,1
Perricone_MD_Best_of_Perricone_7Piece_Collection_MEGsO6GIsyL,"A beige box, Perricone MD Best of Perricone 7-Piece Collection.",google,box,1
Blue_Jasmine_Includes_Digital_Copy_UltraViolet_DVD,"A blue and white DVD box, Blue Jasmine with Digital Copy UltraViolet.",google,box,1
260b77a7bb7899bbe4665886be2af5e303a6e4f1,A yellow jug with a narrow spout and round base.,hssd_hab,jug,1
e70ea42b5270583ea34fe50123b841d79a380e19,A white jug with a colorful dot pattern.,hssd_hab,jug,0
79590e37b261153df0b50a05e90edf40bc4f13c0,A brown jug with a unique geometric design.,hssd_hab,jug,1
2b429c575b4de6837a9d3ce5472ceb8a918fdbd2,A dark green jug with a rounded base.,hssd_hab,jug,1
67428f64fcb9f822080d8d77c4991cc5c075f15d,A plain white jug with a handle.,hssd_hab,jug,0
ad87281ca93b236560306a08f0953ba340e85c3c,A dark green jug with a wavy top and abstract pattern.,hssd_hab,jug,1
794f4ad86d136c76bfe3082ffedc4133e876ac9a,A cream-colored jug with a curved handle.,hssd_hab,jug,0
aee86f6cb8551b9601a11062038936fdb927860d,A brown spherical jug with a handle and lid.,hssd_hab,jug,1
381a128d056d4db0e70276aa918065ca42f89e8f,A red jug with a white dot pattern.,hssd_hab,jug,0
2f8ce20db01f6f9cff0d3170271f45ef139276ed,A light green jug with a curved spout.,hssd_hab,jug,1
aaf1ba3e91ae781751ab5eba22ec2bbd30e05365,A blue jug with a round lid.,hssd_hab,jug,1
c8e109051b6ed7b877d8b7dbfbbf2b2c536490ed,A black frying pan with a long handle.,hssd_hab,pan,1
214a993418b4aee37d1b3797e2b6ed2bd2fd73bc,A black pan with two handles and a lid.,hssd_hab,pan,1
ef65c930c62e036c22ecbdfd26e4c9e5f052c8f9,A black pan with a long handle and a lid.,hssd_hab,pan,1
0e607f6c2832197973ab6fe479fd92e536f1edf7,A black pan with a long handle.,hssd_hab,pan,1
956838c23fc7f521eefe09235d59b9fbbec7c0b1,A pink pan with a wooden handle.,hssd_hab,pan,1
b0a324b59d4e885ac850353b422bb78ad404a14e,A black pan with a long handle and a lid.,hssd_hab,pan,1
7242d1d75427afd2da95c250342b676f2a4ed851,A black cast iron pan with a long handle.,hssd_hab,pan,1
Pan_18,A black pan with a glossy finish.,ai2thorhab,pan,0
Pan_17,A black pan with a ribbed surface.,ai2thorhab,pan,0
Pan_13,A dark brown pan with a simple handle.,ai2thorhab,pan,1
Pan_29,A black pan with a short handle.,ai2thorhab,pan,1
Pan_2,A black pan with a glossy finish.,ai2thorhab,pan,0
Pan_9,A black pan with two small handles.,ai2thorhab,pan,1
Pan_1,A black square pan with a handle.,ai2thorhab,pan,1
Pan_19,A black pan with a long handle.,ai2thorhab,pan,1
Pan_24,A black rectangular pan with a ridged surface.,ai2thorhab,pan,0
Pan_8,A black pan with a smooth surface.,ai2thorhab,pan,0
Pan_6,A black frying pan with a round shape.,ai2thorhab,pan,0
Pan_23,A black pan with a sleek design.,ai2thorhab,pan,0
Pan_14,A black rectangular pan with a short handle.,ai2thorhab,pan,1
Pan_25,A black pan with a single handle.,ai2thorhab,pan,1
Pan_15,A black cast iron pan with a short handle.,ai2thorhab,pan,1
Pan_26,A black pan with a long handle.,ai2thorhab,pan,1
Pan_28,A black pan with a hexagonal shape and side handles.,ai2thorhab,pan,1
